customer_id,prob_adquirir_producto,prediccion
3289,0.8806474857649719,1
2741,0.8805392324648099,1
2712,0.880498748527243,1
4666,0.8800024329669006,1
885,0.8798900722072436,1
1441,0.879570641034203,1
425,0.8790901159463581,1
5439,0.8789463359506021,1
1624,0.8788840080980747,1
7969,0.8784547187857905,1
3327,0.8781889257448663,1
7612,0.8780623318013373,1
3167,0.8780285108202904,1
8525,0.8779694722081207,1
4480,0.8779405868859641,1
8437,0.8779228851054616,1
2386,0.8777525488907721,1
5646,0.8775512188656494,1
352,0.8772268390520109,1
8729,0.8771324171397215,1
6838,0.8768048763863295,1
5670,0.876775112935973,1
2699,0.8762381614959696,1
4822,0.8759757620716798,1
3302,0.8758506087079317,1
7828,0.8757762149163503,1
4335,0.8756209660861224,1
8045,0.8754654943133834,1
4988,0.8751988245780328,1
8260,0.8749480193928537,1
7676,0.8749214723738425,1
7969,0.8740112646930464,1
9510,0.8734206491192303,1
2474,0.873347634092187,1
6497,0.873340831529446,1
2915,0.8732058492109286,1
6687,0.8730824820729386,1
5016,0.8730341227468646,1
7700,0.8728770310902073,1
6634,0.8727263540458882,1
2255,0.8725778021546695,1
7348,0.8725679170949324,1
3190,0.8725532889879943,1
9900,0.8724296124394828,1
1120,0.872404947889924,1
6626,0.8719591692562256,1
6626,0.8718480388566358,1
4107,0.871825996340893,1
5459,0.8714307934129587,1
4822,0.8712491783454812,1
738,0.8712373104803646,1
3209,0.8711574083359032,1
8045,0.8708290286069438,1
1099,0.870643103340444,1
3448,0.870594368170626,1
6634,0.8704187340555318,1
4832,0.8703087020732253,1
6516,0.8702412977677256,1
2343,0.8698842301614536,1
3010,0.8698246837905985,1
9215,0.8697430798298325,1
6087,0.869669795920345,1
4281,0.8695862292630089,1
6468,0.8694646719343766,1
7443,0.869333227985478,1
7933,0.8691829816855452,1
1441,0.8691537346038231,1
5016,0.869131144692851,1
8096,0.8689001535387383,1
400,0.868863975596927,1
1636,0.8684035369665081,1
8692,0.8683459319865331,1
4486,0.8681318093837127,1
3262,0.8679419457661995,1
3334,0.8677462291342878,1
951,0.8671896306497169,1
8848,0.8669053913874709,1
9124,0.8666863996447846,1
108,0.8663188059677365,1
4058,0.8662906769416538,1
3802,0.8660882922980316,1
8092,0.8660527135980339,1
1015,0.8658784037211223,1
1724,0.8656159419181899,1
7837,0.8655210758845754,1
8092,0.8651109767574641,1
4182,0.8650814587053901,1
239,0.8646689968121412,1
3078,0.8646447596079005,1
325,0.8645920196663646,1
7898,0.863821610347131,1
194,0.8636561119396258,1
7378,0.8636219391611785,1
1609,0.8635702577381944,1
5385,0.8635457392062761,1
918,0.863352285837458,1
917,0.8628049763980785,1
5198,0.8623902012526398,1
9382,0.8623230441457728,1
8506,0.8621570277044416,1
2323,0.8619888928946399,1
6752,0.8616492225724571,1
8453,0.8615391771298421,1
3209,0.8615298169783431,1
1022,0.8614983902834915,1
4058,0.8613866711656474,1
4728,0.8613840545147161,1
8331,0.8613785462845922,1
938,0.8612371450227593,1
1724,0.8611771829717179,1
7837,0.8611382550908534,1
3516,0.8610862669661834,1
5294,0.8605701083293754,1
251,0.8604387752007957,1
7473,0.8599376118220582,1
5424,0.8598255759766991,1
4575,0.8597746577729788,1
3429,0.8595353935403376,1
1444,0.8594711966541537,1
1997,0.859364388833836,1
5736,0.8592973437584678,1
122,0.8592107238563788,1
5103,0.8587252038470078,1
7267,0.8587138047068271,1
1277,0.8586343375143264,1
6352,0.8583988863232221,1
3013,0.8583988115609794,1
8375,0.8581046449200261,1
5718,0.8580560474097669,1
6470,0.8580500180347258,1
1926,0.857941857822233,1
2571,0.8579095516953873,1
6838,0.8578235499563757,1
5021,0.8578166261312233,1
9878,0.8577675493262515,1
425,0.8572996157515639,1
5756,0.8572136822785219,1
1013,0.8572116977724737,1
3906,0.8569877277699032,1
7188,0.8567080117375693,1
4107,0.8566936372810682,1
3448,0.8560916894632068,1
3906,0.8557255852164012,1
310,0.8556916375160905,1
2174,0.8548540289346086,1
9192,0.854597066501535,1
9377,0.8544512286776952,1
4571,0.8543822434030384,1
7085,0.8540990698677772,1
236,0.8540536505787428,1
5494,0.8537858538295683,1
2997,0.8530710010041265,1
1314,0.8530096765373116,1
4279,0.8529115392864852,1
3643,0.8528972483512943,1
9739,0.8527209434358555,1
8426,0.8525679168921,1
9215,0.8523988210621957,1
5874,0.8523629981687129,1
6752,0.8522841961696658,1
4066,0.8519570150080988,1
2229,0.8517137805479159,1
